DATA_TYPE Graph,,,
VERSION Tekscan Pressure Measurement System 6.85-29,,,
HARDWARE 00114-2337,,,
MAP_VERSION 8.0,,,
HW_TYPE 4,,,
VersaPogoFsx 0,,,
VersaV6CuffFsx 0,,,
SENSOR_TYPE Socket XL Med,,,
ROWS 16,,,
COLS 15,,,
ROW_SPACING 1.27 centimeters,,,
COL_SPACING 1.27 centimeters,,,
SENSEL_AREA 1.6129 cm2,,,
NOISE_THRESHOLD 3,,,
SECONDS_PER_FRAME 0.005,,,
MICRO_SECOND 1,,,
TIME 11/3/2021 2:35:15.481PM,,,
SCALE_FACTOR  0.10632 N/cm2 / raw,,,
EXPONENT 1.00413,,,
SATURATION_PRESSURE 27.7392 N/cm2 (Exponential Extrapolation),,,
CALIBRATION_POINT_1 2.99895 (Pounds) 77 (Raw Sum) 9 (Number of Loaded Cells),,,
CALIBRATION_MODE_1 Point,,,
CALIBRATION_POINT_2 32 (Pounds) 815 (Raw Sum) 22 (Number of Loaded Cells),,,
CALIBRATION_MODE_2 Point,,,
CALIBRATION_INFO C:\Tekscan\Research\Database\MOVIES\ConwayBrian\Calibration_1.cal,,,
SENSITIVITY Default,,,
MAP_INDEX 0,,,
SUBMAP 0,,,
745,3.72,105,0
746,3.725,34,0
747,3.73,62,0
748,3.735,60,0
749,3.74,59,0
750,3.745,35,0
751,3.75,72,0
752,3.755,74,0
753,3.76,60,0
754,3.765,24,0
755,3.77,49,0
756,3.775,52,0
757,3.78,72,0
758,3.785,80,0
759,3.79,72,0
760,3.795,64,0
761,3.8,100,0
762,3.805,58,0
763,3.81,69,0
764,3.815,27,0
765,3.82,33,0
766,3.825,53,0
767,3.83,77,0
768,3.835,44,0
769,3.84,36,0
770,3.845,59,0
771,3.85,54,0
772,3.855,53,0
773,3.86,73,0.3
774,3.865,42,0
775,3.87,51,0
776,3.875,64,0
777,3.88,42,0
778,3.885,47,0
779,3.89,65,0
780,3.895,65,0
781,3.9,52,0
782,3.905,40,0
783,3.91,37,0
784,3.915,62,0
785,3.92,54,0
786,3.925,56,0.3
787,3.93,40,0
788,3.935,49,0
789,3.94,53,0
790,3.945,45,0
791,3.95,71,0
792,3.955,69,0
793,3.96,85,0
794,3.965,88,0
795,3.97,51,0
796,3.975,62,0
797,3.98,61,0
798,3.985,21,0
799,3.99,54,0
800,3.995,69,0
801,4,69,0
802,4.005,53,0.3
803,4.01,80,0
804,4.015,86,0.3
805,4.02,68,0
806,4.025,56,0
807,4.03,46,0
808,4.035,53,0
809,4.04,63,0
810,4.045,78,0
811,4.05,35,0
812,4.055,28,0
813,4.06,67,0
814,4.065,26,0
815,4.07,43,0
816,4.075,62,0
817,4.08,45,0
818,4.085,61,0
819,4.09,32,0
820,4.095,66,0
821,4.1,46,0
822,4.105,63,0
823,4.11,44,0
824,4.115,70,0
825,4.12,43,0
826,4.125,51,0
827,4.13,49,0
828,4.135,33,0
829,4.14,58,0
830,4.145,47,0
831,4.15,63,0
832,4.155,51,0
833,4.16,37,0
834,4.165,37,0
835,4.17,51,0
836,4.175,38,0
837,4.18,54,0
838,4.185,42,0
839,4.19,43,0
840,4.195,80,0
841,4.2,46,0
842,4.205,64,0
843,4.21,53,0
844,4.215,89,0
845,4.22,57,0
846,4.225,54,0
847,4.23,83,0
848,4.235,79,0
849,4.24,92,0
850,4.245,42,0
851,4.25,25,0
852,4.255,79,0
853,4.26,63,0
854,4.265,48,0
855,4.27,51,0
